year,"last_name, first_name",pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2022,"Pérez, Martín",527048,Rangers,TEX,L,84.4,823,2979,18.38888888888889,0.2762672037596509,CH,Changeup,29.6,-31.9,-2.4,-7,14.2,-14.1,0,0,0.20209059233449478,0.397212544
2022,"Anderson, Tyler",542881,Dodgers,LAD,L,79,815,2576,15.901234567901234,0.31638198757763975,CH,Changeup,34.8,-35.2,-0.4,-1,13.3,-13.4,0,0,0.4634146341463415,0.397212544
2022,"Alcantara, Sandy",645261,Marlins,MIA,R,98,815,3248,20.049382716049383,0.25092364532019706,FF,4-Seam Fastball,14.9,-12.8,-2,-16,12,-8.2,3.8,46,0.18491484184914841,0.902676399
2022,"Hudson, Dakota",641712,Cardinals,STL,R,91.9,810,2253,13.907407407407407,0.3595206391478029,SI,Sinker,26.3,-21.9,4.4,20,12.4,-14.1,-1.7,-12,0.9488188976377953,0.18110236220472442
2022,"Alcantara, Sandy",645261,Marlins,MIA,R,97.8,809,3248,20.049382716049383,0.24907635467980296,SI,Sinker,21.3,-20.4,0.9,4,17.7,-15.7,2,13,0.6692913385826772,0.88976378
2022,"Nola, Aaron",605400,Phillies,PHI,R,78.6,806,3039,18.75925925925926,0.2652188219809148,CU,Curveball,55.7,-52.4,3.3,6,14.4,12.2,2.2,18,0.782051282,0.7649572649572649
2022,"Wood, Alex",622072,Giants,SF,L,84.5,805,2239,13.820987654320987,0.35953550692273334,SL,Slider,41.1,-37.6,3.5,9,3.1,6.3,-3.2,-51,0.870253165,0.1518987341772152
2022,"Keller, Brad",641745,Royals,KC,R,94.5,804,2275,14.04320987654321,0.3534065934065934,FF,4-Seam Fastball,17.3,-14.2,-3.2,-22,2.4,-6.8,-9.3,-136,0.060827251,0
2022,"Mikolas, Miles",571945,Cardinals,STL,R,87.7,800,3152,19.45679012345679,0.25380710659898476,SL,Slider,31.1,-32.4,-1.3,-4,3.9,4.3,-0.4,-10,0.2974683544303797,0.46835443037974683
2022,"Manoah, Alek",666201,Blue Jays,TOR,R,81.5,798,2949,18.203703703703702,0.2706002034587996,SL,Slider,41,-40.5,0.6,1,14.5,8.2,6.3,76,0.560126582,0.9588607594936709
2022,"Rasmussen, Drew",656876,Rays,TB,R,95.5,798,2239,13.820987654320987,0.3564091112103618,FF,4-Seam Fastball,13.6,-13.7,0.1,0,2.3,-6.9,-4.7,-67,0.5352798053527981,0.0486618
2022,"Archer, Chris",502042,Twins,MIN,R,88.7,792,1787,11.030864197530864,0.4432008953553441,SL,Slider,30.5,-31.7,-1.2,-4,5.2,3.7,1.5,41,0.310126582,0.7246835443037974
2022,"Scott, Tanner",656945,Marlins,MIA,L,89.2,791,1273,7.8580246913580245,0.6213668499607227,SL,Slider,35.1,-32,3.1,10,5.2,4.1,1.1,27,0.8354430379746836,0.6835443037974683
2022,"Keller, Brad",641745,Royals,KC,R,86.9,789,2275,14.04320987654321,0.3468131868131868,SL,Slider,38.5,-33.9,4.6,14,5.7,4.1,1.6,40,0.9335443037974683,0.7373417721518988
2022,"Gonsolin, Tony",664062,Dodgers,LAD,R,93.1,789,2015,12.438271604938272,0.3915632754342432,FF,4-Seam Fastball,14.2,-14.8,0.6,4,8.5,-6.6,1.9,29,0.610705596,0.6885644768856448
2022,"Adon, Joan",672851,Nationals,WSH,R,95,787,1204,7.432098765432099,0.6536544850498339,FF,4-Seam Fastball,15.4,-14.1,-1.3,-10,10.7,-7.1,3.5,49,0.2798053527980535,0.8661800486618005
2022,"Kershaw, Clayton",477132,Dodgers,LAD,L,86.6,786,1842,11.37037037037037,0.42671009771986973,SL,Slider,29.8,-34.1,-4.4,-13,5.4,4.5,1,22,0.063291139,0.6740506329113924
2022,"Wainwright, Adam",425794,Cardinals,STL,R,84.3,784,3133,19.339506172839506,0.25023938716884775,FC,Cutter,32.1,-31.9,-0.2,-1,6.3,4.6,1.7,37,0.5338345864661654,0.8120300751879699
2022,"Holmes, Clay",605280,Yankees,NYY,R,97,781,981,6.055555555555555,0.7961264016309888,SI,Sinker,23.9,-19.9,4,20,16.8,-15.2,1.7,11,0.937007874,0.8385826771653543
2022,"Severino, Luis",622663,Yankees,NYY,R,96.3,780,1639,10.117283950617283,0.4758999389871873,FF,4-Seam Fastball,12.2,-13.4,1.2,9,7.6,-7.5,0.2,2,0.7712895377128953,0.48661800486618007
2022,"White, Mitch",669952,Blue Jays,TOR,R,93.7,775,1715,10.58641975308642,0.4518950437317784,FF,4-Seam Fastball,15.2,-14.6,-0.6,-4,4,-6.7,-2.7,-40,0.40632603406326034,0.1873479318734793
2022,"Corbin, Patrick",571578,Nationals,WSH,L,81.7,771,2623,16.191358024691358,0.29393823865802515,SL,Slider,39.6,-40.3,-0.8,-2,2.9,6.7,-3.7,-56,0.35443037974683544,0.10759493670886076
2022,"Contreras, Roansy",672710,Pirates,PIT,R,95.6,770,1588,9.802469135802468,0.48488664987405544,FF,4-Seam Fastball,12.3,-13.9,1.6,12,7.4,-7.6,-0.2,-3,0.8564476885644768,0.4209245742092457
2022,"Gibson, Kyle",502043,Phillies,PHI,R,91.7,769,2739,16.90740740740741,0.280759401,SI,Sinker,25.4,-21.7,3.7,17,14.5,-14,0.5,3,0.9133858267716536,0.594488189
2022,"Heaney, Andrew",571760,Dodgers,LAD,L,93,769,1230,7.592592592592593,0.6252032520325204,FF,4-Seam Fastball,17.5,-16.8,-0.7,-4,14.8,-9.4,5.4,57,0.38686131386861317,0.9829683698296837
2022,"Manoah, Alek",666201,Blue Jays,TOR,R,93.3,765,2949,18.203703703703702,0.25940996948118006,SI,Sinker,21.2,-21.6,-0.4,-2,14.7,-14.7,0,0,0.4881889763779528,0.46062992125984253
2022,"Gore, MacKenzie",669022,Padres,SD,L,94.7,764,1258,7.765432098765432,0.6073131955484896,FF,4-Seam Fastball,13,-14.1,1.1,8,5.2,-7.1,-1.9,-27,0.732360097,0.25790754257907544
2022,"Davies, Zach",605200,D-backs,AZ,R,79.7,762,2292,14.148148148148149,0.3324607329842932,CH,Changeup,34.6,-36.1,-1.5,-4,14,-14.4,-0.4,-3,0.2961672473867596,0.3170731707317073
2022,"Darvish, Yu",506433,Padres,SD,R,95,759,2971,18.339506172839506,0.2554695388757994,FF,4-Seam Fastball,13.5,-14.9,1.4,9,7.2,-8.4,-1.1,-13,0.8248175182481752,0.3260340632603406
2022,"Berríos, José",621244,Blue Jays,TOR,R,94,755,2721,16.796296296296298,0.2774715178243293,FF,4-Seam Fastball,16.6,-15.4,-1.2,-8,10.6,-8.3,2.3,27,0.31143552311435524,0.7274939172749392
2022,"Poche, Colin",621363,Rays,TB,L,93.2,754,974,6.012345679012346,0.7741273100616016,FF,4-Seam Fastball,10.7,-13.9,3.3,24,0.9,-5.8,-4.9,-85,0.9927007299270073,0.04136253
2022,"Gray, Josiah",680686,Nationals,WSH,R,85.8,751,2597,16.030864197530864,0.28917982287254523,SL,Slider,31.6,-35,-3.4,-10,1.6,4.3,-2.7,-62,0.11075949367088607,0.1930379746835443
2022,"Springs, Jeffrey",605488,Rays,TB,L,81.1,745,2149,13.265432098765432,0.3466728711028385,CH,Changeup,34.1,-32.6,1.5,5,13.7,-13.3,0.4,3,0.68641115,0.4843205574912892
2022,"Walker, Taijuan",592836,Mets,NYM,R,93.7,744,2500,15.432098765432098,0.2976,FF,4-Seam Fastball,14,-14.2,0.2,1,10.1,-6.3,3.8,59,0.5547445255474452,0.902676399
2022,"Peralta, Freddy",642547,Brewers,MIL,R,92.6,743,1353,8.351851851851851,0.549150037,FF,4-Seam Fastball,16,-17.1,1.1,6,8.8,-8.7,0.1,1,0.732360097,0.46958637469586373
2022,"Williams, Trevor",592866,Mets,NYM,R,91.2,743,1407,8.685185185185185,0.5280739161336176,FF,4-Seam Fastball,19.9,-17.8,-2,-11,6.9,-8.8,-1.9,-22,0.18491484184914841,0.25790754257907544
2022,"Smyly, Drew",592767,Cubs,CHC,L,78.7,740,1814,11.197530864197532,0.4079382579933848,CU,Curveball,44.2,-55,-10.8,-20,2.6,7,-9.6,-138,0.008547009,0
2022,"Cole, Gerrit",543037,Yankees,NYY,R,88.7,739,3274,20.209876543209877,0.225717776,SL,Slider,34.2,-32.1,2.1,7,5,3.9,1.1,28,0.7341772151898734,0.6835443037974683
2022,"Kimbrel, Craig",518886,Dodgers,LAD,R,95.8,738,1077,6.648148148148148,0.6852367688022284,FF,4-Seam Fastball,15.4,-16.3,0.9,6,10.4,-9.6,0.8,9,0.6861313868613139,0.5644768856447688
2022,"Brubaker, JT",664141,Pirates,PIT,R,86.7,738,2381,14.697530864197532,0.3099538009239815,SL,Slider,34.3,-34.4,-0.1,0,0.9,4,-3.1,-78,0.4620253164556962,0.16772151898734178
2022,"Verlander, Justin",434378,Astros,HOU,R,87.4,738,2607,16.09259259259259,0.28308400460299193,SL,Slider,31,-32.3,-1.2,-4,4,4.2,-0.2,-4,0.310126582,0.4873417721518987
2022,"Shaw, Bryan",543766,Guardians,CLE,R,92.9,738,969,5.981481481481482,0.7616099071207431,FC,Cutter,23,-22.3,-0.7,-3,4.6,2.2,2.4,107,0.44360902255639095,0.8796992481203008
2022,"Kershaw, Clayton",477132,Dodgers,LAD,L,90.7,736,1842,11.37037037037037,0.3995656894679696,FF,4-Seam Fastball,14.7,-16.4,1.7,10,0.5,-6.4,-6.9,-108,0.8710462287104623,0.012165450121654502
2022,"Cortes, Nestor",641482,Yankees,NYY,L,86.9,734,2465,15.216049382716049,0.2977687626774848,FC,Cutter,27.4,-27.8,0.4,1,4.7,2.1,2.6,120,0.6390977443609023,0.9022556390977443
2022,"Gray, Jon",592351,Rangers,TEX,R,84.9,733,2062,12.728395061728396,0.35548011639185256,ST,Sweeper,32.6,-36.6,-4,-11,10.2,12.6,-2.4,-19,0.048387097,0.14516129032258066
2022,"Gilbert, Logan",669302,Mariners,SEA,R,86.9,730,3015,18.61111111111111,0.24212271973466004,SL,Slider,31.6,-33.8,-2.2,-7,6.1,4.5,1.6,36,0.20569620253164558,0.7373417721518988
2022,"Rasmussen, Drew",656876,Rays,TB,R,90.3,727,2239,13.820987654320987,0.3246985261277356,FC,Cutter,29.3,-25,-4.3,-17,1.4,2.3,-0.9,-40,0.052631579,0.3458646616541353
2022,"Garcia, Luis",677651,Astros,HOU,R,85.3,727,2468,15.234567901234568,0.2945705024311183,FC,Cutter,32.2,-30.7,-1.5,-5,5.1,4.2,0.9,22,0.3233082706766917,0.6992481203007519
2022,"Hill, Rich",448179,Red Sox,BOS,L,71.8,727,1990,12.283950617283951,0.36532663316582914,CU,Curveball,67.7,-66.8,0.9,1,17.8,13.1,4.7,36,0.5512820512820513,0.8974358974358975
2022,"Voth, Austin",608723,Orioles,BAL,R,93.5,726,1762,10.876543209876543,0.4120317820658343,FF,4-Seam Fastball,13.9,-15.1,1.2,8,7.2,-7.3,-0.1,-1,0.7712895377128953,0.44038929440389296
2022,"Hutchison, Drew",571800,Tigers,DET,R,92.4,724,1759,10.858024691358025,0.4115974985787379,FF,4-Seam Fastball,15.1,-15.3,0.1,1,3.7,-6.6,-2.9,-44,0.5352798053527981,0.17761557177615572
2022,"Pérez, Martín",527048,Rangers,TEX,L,89.9,724,2979,18.38888888888889,0.24303457536085935,FC,Cutter,21.6,-25,3.4,14,1.1,1.5,-2.5,-171,0.8872180451127819,0.12781954887218044
2022,"Minor, Mike",501985,Reds,CIN,L,90.4,724,1750,10.802469135802468,0.4137142857142857,FF,4-Seam Fastball,19.2,-16.7,-2.5,-15,3.9,-6.5,-2.6,-40,0.12408759124087591,0.20437956204379562
2022,"Estévez, Carlos",608032,Rockies,COL,R,97.5,721,1021,6.302469135802469,0.7061704211557297,FF,4-Seam Fastball,14.1,-13.2,-0.9,-7,10,-8.4,1.6,19,0.36253041362530414,0.6715328467153284
2022,"Lynch IV, Daniel",663738,Royals,KC,L,86,720,2435,15.030864197530864,0.29568788501026694,SL,Slider,33.6,-35,-1.3,-4,0.4,4.8,-4.3,-91,0.2974683544303797,0.069620253
2022,"Ohtani, Shohei",660271,Angels,LAA,R,97.3,718,2629,16.228395061728396,0.2731076454925827,FF,4-Seam Fastball,14.5,-12.8,-1.7,-13,3.5,-7.6,-4.1,-54,0.22384428223844283,0.087591241
2022,"Peterson, David",656849,Mets,NYM,L,93.7,716,1889,11.660493827160494,0.37903652726310216,FF,4-Seam Fastball,17.5,-14.5,-3.1,-21,9,-6.9,2.1,31,0.077858881,0.7007299270072993
2022,"Lyles, Jordan",543475,Orioles,BAL,R,80,716,2988,18.444444444444443,0.23962516733601072,ST,Sweeper,44.2,-42.6,1.6,4,16.8,15.9,0.8,5,0.7258064516129032,0.5806451612903226
2022,"Sandoval, Patrick",663776,Angels,LAA,L,86.3,716,2456,15.160493827160494,0.2915309446254072,SL,Slider,35.6,-34.7,1,3,6.6,4.4,2.3,53,0.620253165,0.7974683544303798
2022,"Flexen, Chris",623167,Mariners,SEA,R,87.4,716,2204,13.604938271604938,0.3248638838475499,FC,Cutter,28.5,-29,0.5,2,6.6,4.4,2.2,50,0.6616541353383458,0.8721804511278195
2022,"Alcantara, Sandy",645261,Marlins,MIA,R,90,714,3248,20.049382716049383,0.21982758620689655,SL,Slider,30.5,-30.5,-0.1,0,0.3,3.1,-2.8,-89,0.4620253164556962,0.18670886075949367
2022,"Dunning, Dane",641540,Rangers,TEX,R,78.7,710,2548,15.728395061728396,0.27864992150706436,SL,Slider,48.5,-43.2,5.3,12,7.5,10.8,-3.3,-30,0.9493670886075949,0.14240506329113925
2022,"Hill, Rich",448179,Red Sox,BOS,L,88.5,708,1990,12.283950617283951,0.35577889447236183,FF,4-Seam Fastball,16.4,-18,1.5,8,8.2,-6.5,1.7,25,0.8442822384428224,0.6763990267639902
2022,"Kennedy, Ian",453178,D-backs,AZ,R,93.4,706,867,5.351851851851852,0.8143021914648212,FF,4-Seam Fastball,14.1,-15.8,1.7,11,10.4,-8.3,2.1,25,0.8710462287104623,0.7007299270072993
2022,"Berríos, José",621244,Blue Jays,TOR,R,93.9,706,2721,16.796296296296298,0.25946343256155824,SI,Sinker,20.7,-22.6,-1.8,-8,16.6,-15.4,1.2,8,0.2755905511811024,0.7125984251968503
2022,"Clevinger, Mike",605182,Padres,SD,R,93.6,706,1931,11.919753086419753,0.3656136716727084,FF,4-Seam Fastball,14.2,-15.6,1.4,9,8.7,-8.3,0.4,5,0.8248175182481752,0.5085158150851582
2022,"Javier, Cristian",664299,Astros,HOU,R,79.9,705,2554,15.765432098765432,0.2760375880971026,SL,Slider,40.2,-42.6,-2.3,-6,15.1,9.5,5.6,59,0.1962025316455696,0.9462025316455697
2022,"Chavez, Jesse",445926,Braves,ATL,R,89.1,704,1202,7.419753086419753,0.5856905158069884,FC,Cutter,21.5,-25,3.5,14,1.9,0.5,-2.4,-511,0.8947368421052632,0.15789473684210525
2022,"Giolito, Lucas",608337,White Sox,CWS,R,81,702,2753,16.993827160493826,0.2549945513984744,CH,Changeup,30.5,-31.7,-1.2,-4,11.3,-12.6,-1.3,-10,0.34843205574912894,0.21602787456445993
2022,"Mikolas, Miles",571945,Cardinals,STL,R,93,701,3152,19.45679012345679,0.2223984771573604,SI,Sinker,19.5,-20.6,-1.1,-5,13.3,-13.9,-0.6,-4,0.38188976377952755,0.32677165354330706
2022,"Fedde, Erick",607200,Nationals,WSH,R,78.4,698,2420,14.938271604938272,0.2884297520661157,CU,Curveball,46.9,-53.9,-7.1,-13,14.7,10.4,4.3,41,0.064102564,0.8846153846153846
2022,"Musgrove, Joe",605397,Padres,SD,R,82.9,696,2834,17.493827160493826,0.2455892731122089,SL,Slider,41.9,-39.3,2.6,7,12.7,6.3,6.4,101,0.7848101265822784,0.9651898734177216
2022,"Suter, Brent",608718,Brewers,MIL,L,86.4,696,1070,6.604938271604938,0.6504672897196262,FF,4-Seam Fastball,23.7,-22.5,-1.3,-6,3.8,1.6,-2.2,139,0.2798053527980535,0.2384428223844282
2022,"Whitlock, Garrett",676477,Red Sox,BOS,R,95.3,692,1166,7.197530864197531,0.5934819897084048,SI,Sinker,17.2,-19.9,-2.7,-13,15.3,-15.1,0.2,1,0.18110236220472442,0.5118110236220472
2022,"Thompson, Zach",605507,Pirates,PIT,R,86.8,692,2080,12.839506172839506,0.3326923076923077,FC,Cutter,32.1,-29.4,-2.7,-9,3.4,4.1,-0.7,-17,0.15789473684210525,0.38345864661654133
2022,"Walker, Taijuan",592836,Mets,NYM,R,88.8,689,2500,15.432098765432098,0.2756,FS,Split-Finger,32.6,-31.7,0.9,3,10.8,-11.7,-0.9,-8,0.7027027027027027,0.35135135135135137
2022,"Hicks, Jordan",663855,Cardinals,STL,R,99.4,686,1051,6.487654320987654,0.6527117031398668,SI,Sinker,19.7,-17.9,1.8,10,15.8,-15.1,0.7,5,0.7716535433070866,0.6181102362204725
2022,"Wells, Tyler",669330,Orioles,BAL,R,93.5,686,1649,10.179012345679013,0.41600970285021227,FF,4-Seam Fastball,11.5,-13.3,1.8,14,5.8,-5.8,0,0,0.8905109489051095,0.45255474452554745
2022,"Stripling, Ross",548389,Blue Jays,TOR,R,91.9,685,2033,12.549382716049383,0.3369404820462371,FF,4-Seam Fastball,13.7,-14.5,0.9,6,5.2,-5.8,-0.5,-9,0.6861313868613139,0.38929440389294406
2022,"Wisler, Matt",605538,Rays,TB,R,79.8,684,749,4.6234567901234565,0.9132176234979973,SL,Slider,43.7,-43,0.7,2,8.1,8.9,-0.7,-8,0.5759493670886076,0.4240506329113924
2022,"Márquez, Germán",608566,Rockies,COL,R,95.1,683,2839,17.52469135802469,0.2405776681930257,SI,Sinker,21.1,-21.5,-0.4,-2,14.3,-15.2,-0.9,-6,0.4881889763779528,0.2637795275590551
2022,"Musgrove, Joe",605397,Padres,SD,R,92.9,679,2834,17.493827160493826,0.239590685,FF,4-Seam Fastball,18.3,-14.8,-3.5,-24,4.2,-6.4,-2.3,-35,0.053527981,0.22627737226277372
2022,"Colomé, Alex",517008,Rockies,COL,R,90.8,678,803,4.956790123,0.8443337484433375,FC,Cutter,26.5,-24.7,-1.8,-7,1.8,2.1,-0.3,-15,0.2857142857142857,0.48120300751879697
2022,"Coleman, Dylan",669395,Royals,KC,R,97.5,678,1205,7.438271604938271,0.562655602,FF,4-Seam Fastball,15.2,-12.9,-2.3,-18,4.8,-7.9,-3.1,-40,0.15571776155717762,0.1630170316301703
2022,"Bickford, Phil",641360,Dodgers,LAD,R,94.1,673,990,6.111111111111111,0.6797979797979798,FF,4-Seam Fastball,15.2,-16.1,0.9,6,4.8,-9,-4.2,-47,0.6861313868613139,0.077858881
2022,"Edwards Jr., Carl",605218,Nationals,WSH,R,94.6,672,1014,6.2592592592592595,0.6627218934911243,FF,4-Seam Fastball,14.2,-13.5,-0.7,-5,1.8,-6.1,-7.9,-130,0.38686131386861317,0.00729927
2022,"Freeland, Kyle",607536,Rockies,COL,L,90.2,672,2839,17.52469135802469,0.23670306445931666,FF,4-Seam Fastball,20.2,-17,-3.2,-19,5.7,-6.8,-1.1,-16,0.060827251,0.3260340632603406
2022,"Fedde, Erick",607200,Nationals,WSH,R,89.2,669,2420,14.938271604938272,0.2764462809917355,FC,Cutter,26.7,-26.2,-0.5,-2,1.7,2.3,-0.6,-26,0.48120300751879697,0.44360902255639095
2022,"Kluber, Corey",446372,Rays,TB,R,80.7,669,2454,15.148148148148149,0.2726161369193154,CU,Curveball,41,-49.4,-8.4,-17,16.5,10.6,5.9,56,0.047008547,0.9572649572649573
2022,"Díaz, Alexis",664747,Reds,CIN,R,95.7,667,1077,6.648148148148148,0.6193129062209842,FF,4-Seam Fastball,15.6,-15.8,0.3,2,6.6,-8.6,-2,-23,0.5717761557177615,0.25304136253041365
2022,"Eovaldi, Nathan",543135,Red Sox,BOS,R,95.7,667,1739,10.734567901234568,0.38355376653248996,FF,4-Seam Fastball,15.5,-14.5,-1,-7,12.3,-8.6,3.7,43,0.34306569343065696,0.8832116788321168
2022,"Mikolas, Miles",571945,Cardinals,STL,R,76,666,3152,19.45679012345679,0.21129441624365483,CU,Curveball,63.3,-60.5,2.8,5,8.7,8.5,0.1,2,0.7478632478632479,0.5598290598290598
2022,"Anderson, Ian",666120,Braves,ATL,R,88.2,666,2005,12.376543209876543,0.33216957605985037,CH,Changeup,25.3,-27.3,-2,-7,10.4,-13.9,-3.5,-25,0.2508710801393728,0.045296167
2022,"Baker, Bryan",641329,Orioles,BAL,R,96.2,663,1181,7.290123456790123,0.5613886536833192,FF,4-Seam Fastball,11.8,-12.5,0.8,6,2.4,-6.1,-3.7,-60,0.656934307,0.11678832116788321
2022,"Montas, Frankie",593423,Yankees,NYY,R,96.1,662,2327,14.364197530864198,0.284486463,FF,4-Seam Fastball,12.8,-13.6,0.8,6,6.3,-7.5,-1.2,-16,0.656934307,0.31630170316301703
2022,"Muñoz, Andrés",662253,Mariners,SEA,R,88.6,662,1024,6.320987654320987,0.646484375,SL,Slider,29.7,-32.6,-2.9,-9,4.3,4.4,-0.1,-2,0.15822784810126583,0.509493671
2022,"Fulmer, Michael",605242,Twins,MIN,R,90.3,660,1043,6.438271604938271,0.6327900287631831,FC,Cutter,26.6,-25.1,-1.5,-6,4.3,2.2,2,92,0.3233082706766917,0.8270676691729323
2022,"Okert, Steven",595345,Marlins,MIA,L,82,659,968,5.9753086419753085,0.6807851239669421,SL,Slider,35.9,-39.9,-4.1,-10,10.2,7.9,2.3,29,0.07278481,0.7974683544303798
2022,"Alexander, Jason",669920,Brewers,MIL,R,92.4,658,1160,7.160493827160494,0.5672413793103448,SI,Sinker,30.9,-23.9,6.9,29,16.4,-15.3,1.1,7,0.984251969,0.6811023622047244
2022,"Pilkington, Konnor",663455,Guardians,CLE,L,92.1,658,1039,6.413580247,0.6333012512030799,FF,4-Seam Fastball,16,-15.7,-0.3,-2,9.4,-6.9,2.6,37,0.45985401459854014,0.7566909975669099
2022,"Kluber, Corey",446372,Rays,TB,R,88.9,658,2454,15.148148148148149,0.26813365933170336,SI,Sinker,26.1,-26.5,-0.4,-2,16.3,-15.2,1.1,7,0.4881889763779528,0.6811023622047244
2022,"Hader, Josh",623352,Padres,SD,L,97.4,655,943,5.820987654320987,0.694591729,SI,Sinker,11.3,-19.5,-8.2,-42,8.5,-15.3,-6.8,-44,0,0.003937008
2022,"Kelly, Merrill",518876,D-backs,AZ,R,88.6,654,3071,18.95679012345679,0.21295994789970693,CH,Changeup,32.3,-29.7,2.6,9,16.6,-14.6,2,14,0.8048780487804879,0.7804878048780488
2022,"Hutchison, Drew",571800,Tigers,DET,R,86,653,1759,10.858024691358025,0.3712336554860716,SL,Slider,37.2,-35.1,2,6,4.5,4.6,0,0,0.7246835443037974,0.5221518987341772
2022,"Syndergaard, Noah",592789,Phillies,PHI,R,93.6,650,2026,12.506172839506172,0.32082922013820336,SI,Sinker,20.8,-20.5,0.3,1,14.1,-14.3,-0.2,-1,0.5866141732283464,0.41732283464566927
2022,"Giolito, Lucas",608337,White Sox,CWS,R,84.4,649,2753,16.993827160493826,0.2357428260079913,SL,Slider,37.2,-36.8,0.4,1,3.5,5.3,-1.8,-34,0.5474683544303798,0.2626582278481013
2022,"Jansen, Kenley",445276,Braves,ATL,R,92.2,649,1006,6.209876543209877,0.6451292246520874,FC,Cutter,15.7,-20.5,4.8,23,8.3,4.6,3.7,81,0.9774436090225563,0.9924812030075187
2022,"Gallen, Zac",668678,D-backs,AZ,R,81.6,644,2935,18.117283950617285,0.21942078364565587,CU,Curveball,53.5,-50.4,3,6,6.7,8.2,-1.5,-18,0.7649572649572649,0.34615384615384615
2022,"Strider, Spencer",675911,Braves,ATL,R,86.3,643,2277,14.055555555555555,0.282389108,SL,Slider,35.6,-34.7,0.9,3,5.2,4.8,0.5,10,0.6075949367088608,0.5981012658227848
2022,"Wacha, Michael",608379,Red Sox,BOS,R,93,643,1949,12.030864197530864,0.32991277578245254,FF,4-Seam Fastball,12.4,-13.9,1.5,11,6.7,-5.6,1.1,19,0.8442822384428224,0.6131386861313869
2022,"Wright, Kyle",657140,Braves,ATL,R,94.4,643,2697,16.64814814814815,0.23841305153874676,SI,Sinker,25.9,-22.2,3.7,17,16.6,-15.5,1.1,7,0.9133858267716536,0.6811023622047244
2022,"Akin, Keegan",669211,Orioles,BAL,L,93.5,642,1235,7.6234567901234565,0.5198380566801619,FF,4-Seam Fastball,13.6,-14.8,1.3,9,10.7,-7,3.7,52,0.805352798,0.8832116788321168
2022,"Gray, Josiah",680686,Nationals,WSH,R,82.7,641,2597,16.030864197530864,0.24682325760492876,CU,Curveball,45.4,-47.1,-1.7,-4,2,6.7,-4.6,-70,0.3418803418803419,0.085470085
2022,"Archer, Chris",502042,Twins,MIN,R,93,638,1787,11.030864197530864,0.3570229434806939,FF,4-Seam Fastball,13.1,-14.9,1.8,12,6.4,-6.5,-0.2,-2,0.8905109489051095,0.4209245742092457
2022,"Ashby, Aaron",676879,Brewers,MIL,L,95.7,638,1878,11.592592592592593,0.3397231096911608,SI,Sinker,20.1,-20.7,-0.6,-3,15.4,-14.8,0.6,4,0.4645669291338583,0.61023622
2022,"Smyly, Drew",592767,Cubs,CHC,L,92.6,637,1814,11.197530864197532,0.3511576626240353,SI,Sinker,14.8,-21.1,-6.3,-30,8,-13.8,-5.8,-42,0.019685039,0.019685039
2022,"Ray, Robbie",592662,Mariners,SEA,L,93.3,637,3047,18.808641975308642,0.2090580899245159,SI,Sinker,18.7,-21.4,-2.6,-12,15.4,-14.6,0.8,5,0.1968503937007874,0.6377952755905512
2022,"Kremer, Dean",665152,Orioles,BAL,R,93.5,637,1947,12.018518518518519,0.32717000513610683,FF,4-Seam Fastball,14.8,-15.1,0.3,2,8.9,-7.4,1.5,20,0.5717761557177615,0.6593673965936739
2022,"Freeland, Kyle",607536,Rockies,COL,L,89.6,636,2839,17.52469135802469,0.2240225431489961,SI,Sinker,27.5,-25.3,2.1,8,12.9,-14.9,-2,-13,0.7952755905511811,0.1377952755905512
2022,"Wheeler, Zack",554430,Phillies,PHI,R,90.6,634,2358,14.555555555555555,0.268871925,FC,Cutter,26.8,-24.9,-1.9,-8,2.3,2.2,0.1,7,0.2631578947368421,0.556390977
2022,"Steele, Justin",657006,Cubs,CHC,L,82,632,2032,12.54320987654321,0.3110236220472441,SL,Slider,43.3,-40.2,3.2,8,14,7.3,6.8,93,0.8417721518987342,0.9778481012658228
2022,"Wick, Rowan",592858,Cubs,CHC,R,94.9,632,1153,7.117283950617284,0.5481352992194276,FF,4-Seam Fastball,12.7,-14.3,1.6,11,2.8,-7.5,-4.6,-62,0.8564476885644768,0.051094890510948905
2022,"Bubic, Kris",663460,Royals,KC,L,80.7,628,2262,13.962962962962964,0.277630416,CH,Changeup,33.2,-35.4,-2.2,-6,14.3,-14.7,-0.4,-2,0.2264808362369338,0.3170731707317073
2022,"McClanahan, Shane",663556,Rays,TB,L,87.7,626,2463,15.203703703703704,0.2541615915550142,CH,Changeup,25.4,-28.3,-2.9,-10,16,-14,2,14,0.1602787456445993,0.7804878048780488
2022,"Márquez, Germán",608566,Rockies,COL,R,86.5,626,2839,17.52469135802469,0.22050017611835154,CU,Curveball,38.3,-42.7,-4.5,-10,1.1,3.8,-2.8,-72,0.1452991452991453,0.18803418803418803
2022,"Watkins, Spenser",657093,Orioles,BAL,R,91.4,625,1642,10.135802469135802,0.3806333739342265,FF,4-Seam Fastball,16.2,-15.7,-0.5,-3,1.2,-6.1,-4.8,-80,0.41849148418491483,0.043795620437956206
